"price","brand","model","year","title_status","mileage","color","state","country","condition"
-0.0143115085546015,0.0141335942510392,-0.0294815006148713,0.0178191766547587,-0.0101259978478445,0.00166886115587471,0.0458944634024458,-0.0211016901587454,0.00265506034167313,0.00861866103794505
0.0698738358842307,0.0141335942510392,-0.0294815006148713,-0.0561193156886384,0.0987556994408059,-0.0928252901844608,-0.0290078119636182,-0.0211016901587454,0.00265506034167313,0.00861866103794505
0.0698738358842307,0.0141335942510392,-0.0294815006148713,0.0178191766547587,0.0987556994408059,0.00166886115587472,-0.0290078119636182,-0.0291108943944998,0.00265506034167313,-0.0596651330816388
-0.0143115085546015,0.0141335942510392,-0.0294815006148713,-0.0561193156886384,-0.0101259978478445,0.00166886115587471,0.00264782226898489,0.0351121014635046,0.00265506034167313,0.00861866103794505
0.0698738358842307,0.0497522728723135,-0.0294815006148713,-0.0561193156886384,-0.0101259978478445,0.00166886115587471,0.0458944634024458,-0.0211016901587455,0.00265506034167313,0.00861866103794505
0.0698738358842307,0.0497522728723135,-0.0294815006148713,0.0178191766547587,0.0987556994408059,0.00166886115587472,-0.0290078119636182,-0.0291108943944998,0.00265506034167313,-0.0596651330816388
-0.0143115085546015,-0.0204306527526446,0.0339195759762498,0.0178191766547587,-0.0101259978478445,0.0361537559492141,-0.0290078119636182,-0.0291108943944998,0.00265506034167313,0.00861866103794505
-0.0143115085546015,-0.0204306527526446,-0.0294815006148713,-0.0561193156886384,0.0987556994408059,-0.0928252901844608,-0.0290078119636182,0.0351121014635046,0.00265506034167313,0.00861866103794505
-0.0143115085546015,-0.0204306527526446,0.0339195759762498,-0.0561193156886384,-0.0101259978478445,0.00166886115587471,-0.0290078119636182,-0.0211016901587454,0.00265506034167313,0.00861866103794505
-0.0143115085546015,0.0141335942510392,-0.0294815006148713,-0.0561193156886384,-0.0101259978478445,0.00166886115587471,-0.0290078119636182,-0.0211016901587455,0.00265506034167313,0.00861866103794505
-0.0143115085546015,0.0141335942510392,-0.0294815006148713,0.0178191766547587,-0.0101259978478445,0.00166886115587471,-0.0290078119636182,-0.0211016901587454,0.00265506034167313,0.00861866103794505
0.0698738358842307,0.0141335942510392,-0.0294815006148713,-0.0561193156886384,0.0987556994408059,0.00166886115587471,0.0458944634024458,-0.0211016901587454,0.00265506034167313,0.00861866103794505
0.0698738358842307,0.0141335942510392,-0.0294815006148713,0.0178191766547587,0.0987556994408059,0.00166886115587471,0.0458944634024458,-0.0291108943944998,0.00265506034167313,-0.0596651330816388
-0.0143115085546015,0.0141335942510392,0.0339195759762498,-0.0561193156886384,-0.0101259978478445,0.00166886115587471,-0.0290078119636182,0.0351121014635046,0.00265506034167313,0.00861866103794505
-0.0143115085546015,0.0497522728723135,-0.0294815006148713,-0.0561193156886384,-0.0101259978478445,0.00166886115587471,-0.0290078119636182,-0.0211016901587455,0.00265506034167313,0.00861866103794505
0.0698738358842307,0.0497522728723135,-0.0294815006148713,0.0178191766547587,0.0987556994408059,-0.0928252901844608,-0.0290078119636182,-0.0211016901587455,0.00265506034167313,-0.0596651330816388
0.0698738358842307,-0.0204306527526446,-0.0294815006148713,-0.0561193156886384,0.0987556994408059,-0.0928252901844608,-0.0290078119636182,0.0351121014635046,0.00265506034167313,-0.0596651330816388
-0.0143115085546015,-0.0204306527526445,-0.0294815006148713,0.0178191766547587,0.0987556994408059,0.00166886115587472,-0.0290078119636182,-0.0291108943944998,0.00265506034167313,0.00861866103794505
0.0698738358842307,-0.0204306527526446,-0.0294815006148713,-0.0561193156886384,0.0987556994408059,0.00166886115587471,0.0458944634024458,-0.0211016901587455,0.00265506034167313,0.00861866103794505
-0.0143115085546015,-0.0204306527526446,0.0339195759762498,0.0178191766547587,-0.0101259978478445,0.00166886115587471,-0.0290078119636182,-0.0291108943944998,0.00265506034167313,0.00861866103794505
-0.0143115085546015,0.0141335942510392,-0.0294815006148713,-0.0561193156886384,-0.0101259978478445,0.00166886115587471,0.00264782226898489,-0.0211016901587455,0.00265506034167313,0.00861866103794505
-0.0143115085546015,0.0141335942510392,0.0339195759762498,0.0178191766547587,-0.0101259978478445,0.00166886115587471,-0.0290078119636182,0.0613023282403807,0.00265506034167313,0.00861866103794505
0.0698738358842307,0.0141335942510392,-0.0294815006148713,-0.0561193156886384,0.0987556994408059,0.00166886115587471,0.00264782226898489,-0.0211016901587454,0.00265506034167313,0.00861866103794505
0.0698738358842307,0.0141335942510392,-0.0294815006148713,-0.0561193156886384,-0.0101259978478445,0.00166886115587471,0.0458944634024458,0.0351121014635046,0.00265506034167313,0.00861866103794505
-0.0143115085546015,0.0415598235434365,0.0339195759762498,-0.0561193156886384,-0.0101259978478445,-0.0928252901844608,0.0026478222689849,-0.0211016901587455,0.00265506034167313,0.00861866103794505
0.0698738358842307,0.0141335942510392,0.0339195759762498,-0.0561193156886384,-0.0101259978478445,-0.0928252901844608,-0.0290078119636182,-0.0211016901587455,0.00265506034167313,0.00861866103794505
-0.0143115085546015,0.0497522728723135,0.0339195759762498,-0.0561193156886384,0.0987556994408059,-0.0928252901844608,0.00264782226898489,-0.0211016901587455,0.00265506034167313,-0.0596651330816388
-0.0143115085546015,-0.0204306527526446,-0.0294815006148713,0.0178191766547587,0.0987556994408059,-0.0928252901844608,-0.0290078119636182,-0.0291108943944998,0.00265506034167313,-0.0244205560903655
-0.0143115085546015,-0.0204306527526446,-0.0294815006148713,0.0178191766547587,0.0987556994408059,0.00166886115587472,-0.0290078119636182,0.0351121014635046,0.00265506034167313,0.00861866103794505
0.0698738358842307,0.0141335942510392,-0.0294815006148713,-0.0561193156886384,-0.0101259978478445,-0.0928252901844608,-0.0290078119636182,0.0351121014635046,0.00265506034167313,-0.0244205560903655
-0.0143115085546015,0.0497522728723135,0.0339195759762498,0.0178191766547587,-0.0101259978478445,0.00166886115587471,0.0458944634024458,0.0351121014635046,0.00265506034167313,-0.0596651330816388
0.0698738358842307,0.0415598235434365,0.0339195759762498,0.0178191766547587,-0.0101259978478445,0.00166886115587471,0.00264782226898491,-0.0211016901587455,0.00265506034167313,0.00861866103794505
-0.0143115085546015,0.0788015203591412,0.0339195759762498,0.0178191766547587,-0.0101259978478445,0.0361537559492141,-0.0290078119636182,-0.0291108943944998,0.00265506034167313,-0.0596651330816388
-0.0143115085546015,0.0788015203591412,0.0339195759762498,0.0178191766547587,-0.0101259978478445,0.0361537559492141,0.00264782226898489,-0.0291108943944998,0.00265506034167313,0.00861866103794505
0.0698738358842307,0.131639293064468,0.0339195759762498,0.0178191766547587,-0.0101259978478445,0.00166886115587471,-0.0290078119636182,-0.0291108943944998,0.00265506034167313,0.00861866103794505
-0.0143115085546015,0.131639293064468,0.0339195759762498,0.0178191766547587,-0.0101259978478445,0.00166886115587471,-0.0290078119636182,-0.0211016901587454,0.00265506034167313,-0.0596651330816388
-0.0143115085546015,-0.0204306527526446,0.0339195759762498,0.0178191766547587,-0.0101259978478445,0.00166886115587471,-0.0290078119636182,0.0351121014635046,0.00265506034167313,0.00861866103794505
0.0698738358842307,-0.0204306527526445,-0.0294815006148713,-0.0561193156886384,0.0987556994408059,-0.0928252901844608,0.0458944634024458,-0.0211016901587454,0.00265506034167313,0.00861866103794505
-0.0143115085546015,-0.0204306527526446,-0.0294815006148713,-0.0561193156886384,-0.0101259978478445,0.00166886115587471,0.0458944634024458,0.0613023282403807,0.00265506034167313,0.00861866103794505
0.0698738358842307,-0.0204306527526445,-0.0294815006148713,-0.0561193156886384,-0.0101259978478445,0.00166886115587471,-0.0290078119636182,-0.0291108943944998,0.00265506034167313,0.00861866103794505
-0.0143115085546015,0.0141335942510392,0.0339195759762498,0.0178191766547587,-0.0101259978478445,0.00166886115587471,-0.0290078119636182,-0.0211016901587454,0.00265506034167313,0.00861866103794505
-0.0143115085546015,0.0141335942510392,-0.0294815006148713,0.0178191766547587,0.0987556994408059,0.00166886115587471,0.00264782226898491,-0.0291108943944998,0.00265506034167313,-0.0596651330816388
-0.0143115085546015,0.0141335942510392,-0.0294815006148713,0.0178191766547587,0.0987556994408059,-0.0928252901844608,0.00264782226898491,-0.0211016901587455,0.00265506034167313,-0.0596651330816388
-0.0143115085546015,0.0141335942510392,-0.0294815006148713,-0.0561193156886384,-0.0101259978478445,0.00166886115587471,0.0458944634024458,0.0351121014635046,0.00265506034167313,-0.0244205560903655
-0.0143115085546015,0.0497522728723135,0.0339195759762498,0.0178191766547587,-0.0101259978478445,0.0361537559492141,-0.0290078119636182,0.0351121014635046,0.00265506034167313,-0.0596651330816388
0.0698738358842307,0.0415598235434365,0.0339195759762498,0.0178191766547587,-0.0101259978478445,0.00166886115587471,0.00264782226898489,-0.0211016901587455,0.00265506034167313,0.00861866103794505
-0.0143115085546015,0.0788015203591413,0.0339195759762498,0.0178191766547587,-0.0101259978478445,0.0361537559492141,0.0458944634024458,-0.0291108943944998,0.00265506034167313,-0.0596651330816388
-0.0143115085546015,0.0497522728723135,0.0339195759762498,0.0178191766547587,-0.0101259978478445,0.00166886115587471,0.00264782226898489,-0.0211016901587454,0.00265506034167313,-0.0244205560903655
0.0698738358842307,0.131639293064468,0.0339195759762498,0.0178191766547587,-0.0101259978478445,0.00166886115587471,-0.0290078119636182,-0.0291108943944998,0.00265506034167313,0.00861866103794505
0.0698738358842307,0.131639293064468,0.0339195759762498,0.0178191766547587,-0.0101259978478445,0.00166886115587471,-0.0290078119636182,-0.0211016901587454,0.00265506034167313,-0.0596651330816388
-0.0143115085546015,-0.0204306527526445,-0.0294815006148713,-0.0561193156886384,0.0987556994408059,0.00166886115587472,0.0458944634024458,-0.0211016901587455,0.00265506034167313,-0.0596651330816388
-0.0143115085546015,-0.0204306527526446,-0.0294815006148713,-0.0561193156886384,-0.0101259978478445,0.00166886115587471,-0.0290078119636182,0.0613023282403807,0.00265506034167313,0.00861866103794505
0.0698738358842307,0.0141335942510392,-0.0294815006148713,-0.0561193156886384,-0.0101259978478445,0.00166886115587471,-0.0290078119636182,-0.0291108943944998,0.00265506034167313,0.00861866103794505
-0.0143115085546015,0.0141335942510392,-0.0294815006148713,0.0178191766547587,-0.0101259978478445,0.00166886115587471,0.00264782226898491,-0.0211016901587454,0.00265506034167313,0.00861866103794505
0.0698738358842307,0.0141335942510392,0.0339195759762498,0.0178191766547587,0.0987556994408059,0.00166886115587472,-0.0290078119636182,-0.0291108943944998,0.00265506034167313,-0.0596651330816388
-0.0143115085546015,0.0141335942510392,-0.0294815006148713,-0.0561193156886384,-0.0101259978478445,-0.0928252901844608,0.0458944634024458,0.0351121014635046,0.00265506034167313,-0.0244205560903655
-0.0143115085546015,0.0497522728723135,0.0339195759762498,0.0178191766547587,-0.0101259978478445,0.0361537559492141,0.0458944634024458,0.0351121014635046,0.00265506034167313,-0.0596651330816388
0.0698738358842307,0.0415598235434365,0.0339195759762498,0.0178191766547587,-0.0101259978478445,0.00166886115587471,0.00264782226898489,-0.0211016901587455,0.00265506034167313,0.00861866103794505
-0.0143115085546015,0.0788015203591412,0.0339195759762498,0.0178191766547587,-0.0101259978478445,0.00166886115587471,-0.0290078119636182,-0.0291108943944998,0.00265506034167313,-0.0596651330816388
-0.0143115085546015,0.0788015203591412,-0.0294815006148713,0.0178191766547587,-0.0101259978478445,0.00166886115587471,-0.0290078119636182,-0.0291108943944998,0.00265506034167313,0.00861866103794505
-0.0143115085546015,0.0788015203591413,0.0339195759762498,0.0178191766547587,-0.0101259978478445,0.00166886115587471,0.0458944634024458,-0.0291108943944998,0.00265506034167313,0.00861866103794505
0.0698738358842307,0.131639293064468,0.0339195759762498,0.0178191766547587,-0.0101259978478445,0.00166886115587471,-0.0290078119636182,-0.0211016901587454,0.00265506034167313,-0.0596651330816388
-0.0143115085546015,-0.0204306527526445,-0.0294815006148713,-0.0561193156886384,0.0987556994408059,0.00166886115587472,0.00264782226898489,0.0351121014635046,0.00265506034167313,-0.0596651330816388
0.0698738358842307,-0.0204306527526446,-0.0294815006148713,-0.0561193156886384,-0.0101259978478445,0.00166886115587471,-0.0290078119636182,-0.0291108943944998,0.00265506034167313,0.00861866103794505
-0.0143115085546015,0.0141335942510392,0.0339195759762498,0.0178191766547587,-0.0101259978478445,0.00166886115587471,0.00264782226898491,-0.0211016901587454,0.00265506034167313,0.00861866103794505
0.0698738358842307,0.0141335942510392,-0.0294815006148713,0.0178191766547587,0.0987556994408059,0.00166886115587471,-0.0290078119636182,-0.0291108943944998,0.00265506034167313,-0.0596651330816388
-0.0143115085546015,0.0141335942510392,-0.0294815006148713,-0.0561193156886384,-0.0101259978478445,-0.0928252901844608,0.0458944634024458,0.0351121014635046,0.00265506034167313,-0.0244205560903655
-0.0143115085546015,0.0497522728723135,0.0339195759762498,0.0178191766547587,-0.0101259978478445,0.0361537559492141,-0.0290078119636182,0.0351121014635046,0.00265506034167313,-0.0596651330816388
-0.0143115085546015,0.0497522728723135,0.0339195759762498,0.0178191766547587,-0.0101259978478445,0.00166886115587471,0.00264782226898489,-0.0211016901587455,0.00265506034167313,0.00861866103794505
-0.0143115085546015,0.0788015203591412,0.0339195759762498,0.0178191766547587,-0.0101259978478445,0.00166886115587471,-0.0290078119636182,-0.0291108943944998,0.00265506034167313,-0.0596651330816388
-0.0143115085546015,0.0415598235434365,-0.0294815006148713,-0.0561193156886384,-0.0101259978478445,0.00166886115587471,0.00264782226898491,0.0351121014635046,0.00265506034167313,0.00861866103794505
0.0698738358842307,0.131639293064468,0.0339195759762498,0.0178191766547587,-0.0101259978478445,0.00166886115587471,-0.0290078119636182,-0.0291108943944998,0.00265506034167313,0.00861866103794505
0.0698738358842307,0.131639293064468,0.0339195759762498,0.0178191766547587,-0.0101259978478445,0.00166886115587471,0.0458944634024458,-0.0211016901587454,0.00265506034167313,-0.0596651330816388
0.0698738358842307,-0.0204306527526445,-0.0294815006148713,-0.0561193156886384,0.0987556994408059,0.00166886115587472,-0.0290078119636182,0.0351121014635046,0.00265506034167313,-0.0596651330816388
-0.0143115085546015,-0.0204306527526446,-0.0294815006148713,-0.0561193156886384,-0.0101259978478445,0.00166886115587471,0.00264782226898489,-0.0211016901587455,0.00265506034167313,0.00861866103794505
-0.0143115085546015,-0.0204306527526445,-0.0294815006148713,-0.0561193156886384,-0.0101259978478445,0.00166886115587471,-0.0290078119636182,-0.0291108943944998,0.00265506034167313,0.00861866103794505
-0.0143115085546015,0.0141335942510392,0.0339195759762498,0.0178191766547587,-0.0101259978478445,0.00166886115587471,-0.0290078119636182,-0.0211016901587454,0.00265506034167313,0.00861866103794505
0.0698738358842307,0.0141335942510392,0.0339195759762498,-0.0561193156886384,0.0987556994408059,-0.0928252901844608,-0.0290078119636182,-0.00304265602431853,0.00265506034167313,-0.0596651330816388
-0.0143115085546015,0.0141335942510392,-0.0294815006148713,0.0178191766547587,-0.0101259978478445,0.00166886115587471,-0.0290078119636182,-0.0211016901587454,0.00265506034167313,-0.0244205560903655
-0.0143115085546015,0.0141335942510392,-0.0294815006148713,-0.0561193156886384,-0.0101259978478445,0.00166886115587471,0.0458944634024458,0.0351121014635046,0.00265506034167313,-0.0244205560903655
-0.0143115085546015,0.0497522728723135,0.0339195759762498,0.0178191766547587,-0.0101259978478445,0.0361537559492141,0.00264782226898491,-0.0211016901587454,0.00265506034167313,0.00861866103794505
